feat size,coo 8-head,coo,csr 8-head,csr
1,25.82318617941772,3.85061672963733,26.02192709834487,3.256050583041958
2,39.746042730985884,7.180350189370692,40.52006768360197,6.411678438605661
4,57.38416903714088,13.80638695300455,62.16016981085557,12.72998509537495
8,77.26115157729555,25.432869638823348,85.9408020460093,24.7984776852952
16,98.61562460427763,40.718018243727684,106.16212172331925,42.35530480989311
32,112.42543787513273,58.78541885215186,122.817275177418,62.381967746824806
64,120.37259599868086,78.4352357047246,146.70580864320578,85.7698403264037
128,125.10809697159911,99.91549430057738,165.16753308305493,98.56816203667344
