feat size,coo 8-head,coo,csr 8-head,csr
1,20.468888282199327,3.953231830464056,11.949654033830333,3.5624825996798006
2,40.31836283054788,7.880733538970449,23.458567955201644,7.0782477953981795
4,77.1810816286174,15.827592269802087,46.16251531853389,14.064278175637776
8,134.8350543788053,31.47448847558841,85.44522608940711,28.09878465460149
16,175.4766057912741,56.28361621006446,129.5250986049789,28.921885179277893
32,145.64294971470798,93.03049945606439,131.95117250265508,100.10823711543468
64,160.82792530502115,135.09234756664847,148.49370712618315,184.1135300353887
128,169.2306003628387,180.31003402702873,162.73370184660925,308.16025196111315
