feat size,coo 8-head,coo,csr 8-head,csr
1,20.82520411106187,3.9062963117005176,12.744316744808403,3.736338466292423
2,40.756710670990344,7.742649309999718,26.204363632245677,7.411812040293547
4,79.00991228447998,15.524025710685422,52.826865939670846,14.599495381362116
8,121.75887832138297,28.144602515731332,89.75171048743938,28.217711471981467
16,125.3948017308511,48.44794178633223,118.15567288637516,52.64684979042339
32,83.01941857300275,62.313164466525215,104.50430634913546,94.04186086218823
64,87.42703399364217,79.64007354039191,113.11359534446996,153.0075294394359
128,89.93448164546972,92.67698350641473,116.34945202626291,222.8830543620803
