feat size,coo 8-head,coo,csr 8-head,csr
1,40.25383303338845,7.159980853737356,39.95095279873978,5.855443760766938
2,56.965747026529314,11.472471218744259,62.00826151792926,11.390433844314245
4,77.63036920508995,22.169986409435094,89.29861680441387,22.867351451263215
8,102.20471485526663,40.040218726749856,119.03516564480235,44.50653513802997
16,120.42568172295042,58.76252727817065,144.29521615696444,77.9045762608533
32,129.1833391733978,80.1733652634147,166.0129933996678,119.27780925157826
64,135.6758699589967,103.60627222933167,195.8486670288672,156.60913287887095
128,138.55882774840146,122.18658921773311,219.55082541880773,183.14038005775848
